frame,video,0,0,279750,3.108333,279750,3.108333,279750,3.108333,3750,0.041667,105656,2880,320,180,yuv420p,1:1,P,41,0,0,0,0
frame,video,0,0,283500,3.150000,283500,3.150000,283500,3.150000,3750,0.041667,109040,2542,320,180,yuv420p,1:1,P,42,0,0,0,0
frame,video,0,0,287250,3.191667,287250,3.191667,287250,3.191667,3750,0.041667,114492,2746,320,180,yuv420p,1:1,P,43,0,0,0,0
frame,video,0,0,291000,3.233333,291000,3.233333,291000,3.233333,3750,0.041667,117688,2864,320,180,yuv420p,1:1,P,44,0,0,0,0
frame,audio,1,1,285360,3.170667,285360,3.170667,285360,3.170667,1920,0.021333,127652,392,fltp,1024,2,stereo
frame,audio,1,1,287280,3.192000,287280,3.192000,287280,3.192000,1920,0.021333,N/A,369,fltp,1024,2,stereo
frame,audio,1,1,289200,3.213333,289200,3.213333,289200,3.213333,1920,0.021333,N/A,422,fltp,1024,2,stereo
frame,audio,1,1,291120,3.234667,291120,3.234667,291120,3.234667,1920,0.021333,N/A,423,fltp,1024,2,stereo
frame,audio,1,1,293040,3.256000,293040,3.256000,293040,3.256000,1920,0.021333,N/A,417,fltp,1024,2,stereo
frame,audio,1,1,294960,3.277333,294960,3.277333,294960,3.277333,1920,0.021333,N/A,408,fltp,1024,2,stereo
frame,audio,1,1,296880,3.298667,296880,3.298667,296880,3.298667,1920,0.021333,N/A,399,fltp,1024,2,stereo
frame,video,0,0,294750,3.275000,294750,3.275000,294750,3.275000,3750,0.041667,120884,2935,320,180,yuv420p,1:1,P,45,0,0,0,0
frame,video,0,0,298500,3.316667,298500,3.316667,298500,3.316667,3750,0.041667,124080,3058,320,180,yuv420p,1:1,P,46,0,0,0,0
frame,video,0,0,302250,3.358333,302250,3.358333,302250,3.358333,3750,0.041667,130660,3189,320,180,yuv420p,1:1,P,47,0,0,0,0
frame,audio,1,1,298800,3.320000,298800,3.320000,298800,3.320000,1920,0.021333,144196,410,fltp,1024,2,stereo
frame,audio,1,1,300720,3.341333,300720,3.341333,300720,3.341333,1920,0.021333,N/A,387,fltp,1024,2,stereo
frame,audio,1,1,302640,3.362667,302640,3.362667,302640,3.362667,1920,0.021333,N/A,368,fltp,1024,2,stereo
frame,audio,1,1,304560,3.384000,304560,3.384000,304560,3.384000,1920,0.021333,N/A,459,fltp,1024,2,stereo
frame,audio,1,1,306480,3.405333,306480,3.405333,306480,3.405333,1920,0.021333,N/A,453,fltp,1024,2,stereo
frame,audio,1,1,308400,3.426667,308400,3.426667,308400,3.426667,1920,0.021333,N/A,441,fltp,1024,2,stereo
frame,video,0,1,306000,3.400000,306000,3.400000,306000,3.400000,3750,0.041667,134796,5715,320,180,yuv420p,1:1,I,48,0,0,0,0
frame,video,0,0,309750,3.441667,309750,3.441667,309750,3.441667,3750,0.041667,140812,2838,320,180,yuv420p,1:1,P,49,0,0,0,0
frame,video,0,0,313500,3.483333,313500,3.483333,313500,3.483333,3750,0.041667,146828,3484,320,180,yuv420p,1:1,P,50,0,0,0,0
frame,audio,1,1,310320,3.448000,310320,3.448000,310320,3.448000,1920,0.021333,155664,425,fltp,1024,2,stereo
frame,audio,1,1,312240,3.469333,312240,3.469333,312240,3.469333,1920,0.021333,N/A,441,fltp,1024,2,stereo
frame,audio,1,1,314160,3.490667,314160,3.490667,314160,3.490667,1920,0.021333,N/A,485,fltp,1024,2,stereo
frame,audio,1,1,316080,3.512000,316080,3.512000,316080,3.512000,1920,0.021333,N/A,443,fltp,1024,2,stereo
frame,audio,1,1,318000,3.533333,318000,3.533333,318000,3.533333,1920,0.021333,N/A,398,fltp,1024,2,stereo
frame,audio,1,1,319920,3.554667,319920,3.554667,319920,3.554667,1920,0.021333,N/A,433,fltp,1024,2,stereo
frame,video,0,0,317250,3.525000,317250,3.525000,317250,3.525000,3750,0.041667,150964,2603,320,180,yuv420p,1:1,P,51,0,0,0,0
frame,video,0,0,321000,3.566667,321000,3.566667,321000,3.566667,3750,0.041667,153784,1641,320,180,yuv420p,1:1,P,52,0,0,0,0
frame,video,0,0,324750,3.608333,324750,3.608333,324750,3.608333,3750,0.041667,158860,1490,320,180,yuv420p,1:1,P,53,0,0,0,0
frame,audio,1,1,321840,3.576000,321840,3.576000,321840,3.576000,1920,0.021333,164312,432,fltp,1024,2,stereo
frame,audio,1,1,323760,3.597333,323760,3.597333,323760,3.597333,1920,0.021333,N/A,416,fltp,1024,2,stereo
frame,audio,1,1,325680,3.618667,325680,3.618667,325680,3.618667,1920,0.021333,N/A,425,fltp,1024,2,stereo
frame,audio,1,1,327600,3.640000,327600,3.640000,327600,3.640000,1920,0.021333,N/A,445,fltp,1024,2,stereo
frame,audio,1,1,329520,3.661333,329520,3.661333,329520,3.661333,1920,0.021333,N/A,425,fltp,1024,2,stereo
frame,audio,1,1,331440,3.682667,331440,3.682667,331440,3.682667,1920,0.021333,N/A,411,fltp,1024,2,stereo
frame,video,0,0,328500,3.650000,328500,3.650000,328500,3.650000,3750,0.041667,160740,1624,320,180,yuv420p,1:1,P,54,0,0,0,0
frame,video,0,0,332250,3.691667,332250,3.691667,332250,3.691667,3750,0.041667,162432,1816,320,180,yuv420p,1:1,P,55,0,0,0,0
frame,video,0,0,336000,3.733333,336000,3.733333,336000,3.733333,3750,0.041667,167320,1878,320,180,yuv420p,1:1,P,56,0,0,0,0
frame,audio,1,1,333360,3.704000,333360,3.704000,333360,3.704000,1920,0.021333,173900,423,fltp,1024,2,stereo
frame,audio,1,1,335280,3.725333,335280,3.725333,335280,3.725333,1920,0.021333,N/A,466,fltp,1024,2,stereo
frame,audio,1,1,337200,3.746667,337200,3.746667,337200,3.746667,1920,0.021333,N/A,420,fltp,1024,2,stereo
frame,audio,1,1,339120,3.768000,339120,3.768000,339120,3.768000,1920,0.021333,N/A,415,fltp,1024,2,stereo
frame,audio,1,1,341040,3.789333,341040,3.789333,341040,3.789333,1920,0.021333,N/A,418,fltp,1024,2,stereo
frame,audio,1,1,342960,3.810667,342960,3.810667,342960,3.810667,1920,0.021333,N/A,458,fltp,1024,2,stereo
frame,video,0,0,339750,3.775000,339750,3.775000,339750,3.775000,3750,0.041667,169388,1882,320,180,yuv420p,1:1,P,57,0,0,0,0
frame,video,0,0,343500,3.816667,343500,3.816667,343500,3.816667,3750,0.041667,171456,2320,320,180,yuv420p,1:1,P,58,0,0,0,0
frame,video,0,0,347250,3.858333,347250,3.858333,347250,3.858333,3750,0.041667,177096,2328,320,180,yuv420p,1:1,P,59,0,0,0,0
